"zip","lat","lng","city","state_id","state_name","zcta","parent_zcta","population","density","county_fips","county_name","county_weights","county_names_all","county_fips_all","imprecise","military","timezone"
"32003","30.09813","-81.71255","Fleming Island","FL","Florida","TRUE","","29766","725.6","12019","Clay","{""12019"": 100}","Clay","12019","FALSE","FALSE","America/New_York"
"32008","29.90351","-82.90311","Branford","FL","Florida","TRUE","","5840","15.0","12067","Lafayette","{""12067"": 46.09, ""12041"": 24.59, ""12121"": 23.75, ""12029"": 5.56}","Lafayette|Gilchrist|Suwannee|Dixie","12067|12041|12121|12029","FALSE","FALSE","America/New_York"
"32009","30.42078","-81.97252","Bryceville","FL","Florida","TRUE","","4045","17.9","12089","Nassau","{""12089"": 100}","Nassau","12089","FALSE","FALSE","America/New_York"
"32011","30.56985","-81.83975","Callahan","FL","Florida","TRUE","","15421","35.3","12089","Nassau","{""12089"": 100}","Nassau","12089","FALSE","FALSE","America/New_York"
"32013","30.19366","-83.29116","Day","FL","Florida","TRUE","","216","7633.6","12067","Lafayette","{""12067"": 100}","Lafayette","12067","FALSE","FALSE","America/New_York"
"32024","30.0793","-82.72597","Lake City","FL","Florida","TRUE","","20670","54.9","12023","Columbia","{""12023"": 81.42, ""12121"": 18.58}","Columbia|Suwannee","12023|12121","FALSE","FALSE","America/New_York"
"32025","30.11266","-82.57072","Lake City","FL","Florida","TRUE","","22948","84.7","12023","Columbia","{""12023"": 100}","Columbia","12023","FALSE","FALSE","America/New_York"
"32033","29.78851","-81.44263","Elkton","FL","Florida","TRUE","","4556","22.4","12109","St. Johns","{""12109"": 100}","St. Johns","12109","FALSE","FALSE","America/New_York"
"32034","30.624","-81.49392","Fernandina Beach","FL","Florida","TRUE","","41029","243.8","12089","Nassau","{""12089"": 100}","Nassau","12089","FALSE","FALSE","America/New_York"
"32038","29.93617","-82.69924","Fort White","FL","Florida","TRUE","","10007","36.1","12023","Columbia","{""12023"": 100}","Columbia","12023","FALSE","FALSE","America/New_York"
"32040","30.24696","-82.23531","Glen Saint Mary","FL","Florida","TRUE","","8978","28.6","12003","Baker","{""12003"": 100}","Baker","12003","FALSE","FALSE","America/New_York"
"32043","29.92991","-81.74304","Green Cove Springs","FL","Florida","TRUE","","34562","58.2","12019","Clay","{""12019"": 93.13, ""12107"": 6.87}","Clay|Putnam","12019|12107","FALSE","FALSE","America/New_York"
"32044","29.85344","-82.16425","Hampton","FL","Florida","TRUE","","2594","57.3","12007","Bradford","{""12007"": 93.71, ""12001"": 6.29}","Bradford|Alachua","12007|12001","FALSE","FALSE","America/New_York"
"32046","30.70253","-81.91718","Hilliard","FL","Florida","TRUE","","10593","20.8","12089","Nassau","{""12089"": 100}","Nassau","12089","FALSE","FALSE","America/New_York"
"32052","30.48683","-82.94499","Jasper","FL","Florida","TRUE","","7441","10.1","12047","Hamilton","{""12047"": 100}","Hamilton","12047","FALSE","FALSE","America/New_York"
"32053","30.56417","-83.1519","Jennings","FL","Florida","TRUE","","4000","14.6","12047","Hamilton","{""12047"": 100}","Hamilton","12047","FALSE","FALSE","America/New_York"
"32054","30.0281","-82.39143","Lake Butler","FL","Florida","TRUE","","12581","22.5","12125","Union","{""12125"": 91.31, ""12007"": 8.69}","Union|Bradford","12125|12007","FALSE","FALSE","America/New_York"
"32055","30.27031","-82.62507","Lake City","FL","Florida","TRUE","","17559","36.8","12023","Columbia","{""12023"": 100}","Columbia","12023","FALSE","FALSE","America/New_York"
"32058","30.07988","-82.10743","Lawtey","FL","Florida","TRUE","","4655","25.1","12007","Bradford","{""12007"": 86.69, ""12125"": 10.47, ""12019"": 2.84}","Bradford|Union|Clay","12007|12125|12019","FALSE","FALSE","America/New_York"
"32059","30.38672","-83.27066","Lee","FL","Florida","TRUE","","3052","9.9","12079","Madison","{""12079"": 100}","Madison","12079","FALSE","FALSE","America/New_York"
"32060","30.27554","-83.04935","Live Oak","FL","Florida","TRUE","","22467","22.0","12121","Suwannee","{""12121"": 100}","Suwannee","12121","FALSE","FALSE","America/New_York"
"32061","30.08311","-82.51666","Lulu","FL","Florida","TRUE","","101","2.4","12023","Columbia","{""12023"": 100}","Columbia","12023","FALSE","FALSE","America/New_York"
"32062","30.13276","-82.9754","McAlpin","FL","Florida","TRUE","","2942","17.2","12121","Suwannee","{""12121"": 100}","Suwannee","12121","FALSE","FALSE","America/New_York"
"32063","30.27045","-82.11974","Macclenny","FL","Florida","TRUE","","14611","77.0","12003","Baker","{""12003"": 100}","Baker","12003","FALSE","FALSE","America/New_York"
"32064","30.28907","-83.02375","Live Oak","FL","Florida","TRUE","","7758","322.4","12121","Suwannee","{""12121"": 100}","Suwannee","12121","FALSE","FALSE","America/New_York"
"32065","30.15613","-81.81762","Orange Park","FL","Florida","TRUE","","41578","810.4","12019","Clay","{""12019"": 100}","Clay","12019","FALSE","FALSE","America/New_York"
"32066","30.04423","-83.22495","Mayo","FL","Florida","TRUE","","6892","9.5","12067","Lafayette","{""12067"": 100}","Lafayette","12067","FALSE","FALSE","America/New_York"
"32068","30.08218","-81.88245","Middleburg","FL","Florida","TRUE","","58983","197.1","12019","Clay","{""12019"": 100}","Clay","12019","FALSE","FALSE","America/New_York"
"32071","30.04097","-82.945","O'Brien","FL","Florida","TRUE","","4186","15.6","12121","Suwannee","{""12121"": 100}","Suwannee","12121","FALSE","FALSE","America/New_York"
"32073","30.16766","-81.74069","Orange Park","FL","Florida","TRUE","","43561","998.9","12019","Clay","{""12019"": 100}","Clay","12019","FALSE","FALSE","America/New_York"
"32079","29.97814","-81.80563","Penney Farms","FL","Florida","TRUE","","419","357.7","12019","Clay","{""12019"": 100}","Clay","12019","FALSE","FALSE","America/New_York"
"32080","29.82453","-81.27412","Saint Augustine","FL","Florida","TRUE","","20894","512.9","12109","St. Johns","{""12109"": 99.06, ""12035"": 0.94}","St. Johns|Flagler","12109|12035","FALSE","FALSE","America/New_York"
"32081","30.12143","-81.42089","Ponte Vedra","FL","Florida","TRUE","","29784","326.0","12109","St. Johns","{""12109"": 90.41, ""12031"": 9.59}","St. Johns|Duval","12109|12031","FALSE","FALSE","America/New_York"
"32082","30.12488","-81.36577","Ponte Vedra Beach","FL","Florida","TRUE","","29289","339.0","12109","St. Johns","{""12109"": 100}","St. Johns","12109","FALSE","FALSE","America/New_York"
"32083","30.09074","-82.23222","Raiford","FL","Florida","TRUE","","2561","25.1","12125","Union","{""12125"": 98.05, ""12007"": 1.95}","Union|Bradford","12125|12007","FALSE","FALSE","America/New_York"
"32084","29.91412","-81.36417","Saint Augustine","FL","Florida","TRUE","","37291","319.1","12109","St. Johns","{""12109"": 100}","St. Johns","12109","FALSE","FALSE","America/New_York"
"32086","29.75656","-81.30282","Saint Augustine","FL","Florida","TRUE","","34855","204.7","12109","St. Johns","{""12109"": 100}","St. Johns","12109","FALSE","FALSE","America/New_York"
"32087","30.36999","-82.29741","Sanderson","FL","Florida","TRUE","","4608","11.2","12003","Baker","{""12003"": 100}","Baker","12003","FALSE","FALSE","America/New_York"
"32091","29.93205","-82.11324","Starke","FL","Florida","TRUE","","14719","37.4","12007","Bradford","{""12007"": 83.22, ""12019"": 16.78}","Bradford|Clay","12007|12019","FALSE","FALSE","America/New_York"
"32092","29.92849","-81.52209","Saint Augustine","FL","Florida","TRUE","","53071","165.2","12109","St. Johns","{""12109"": 100}","St. Johns","12109","FALSE","FALSE","America/New_York"
"32094","30.19797","-82.82767","Wellborn","FL","Florida","TRUE","","3464","23.8","12121","Suwannee","{""12121"": 88.48, ""12023"": 11.52}","Suwannee|Columbia","12121|12023","FALSE","FALSE","America/New_York"
"32095","30.01693","-81.40927","Saint Augustine","FL","Florida","TRUE","","21399","144.0","12109","St. Johns","{""12109"": 100}","St. Johns","12109","FALSE","FALSE","America/New_York"
"32096","30.43678","-82.7011","White Springs","FL","Florida","TRUE","","3663","8.2","12023","Columbia","{""12023"": 55.39, ""12047"": 42.96, ""12121"": 1.65}","Columbia|Hamilton|Suwannee","12023|12047|12121","FALSE","FALSE","America/New_York"
"32097","30.65851","-81.64478","Yulee","FL","Florida","TRUE","","26700","82.7","12089","Nassau","{""12089"": 100}","Nassau","12089","FALSE","FALSE","America/New_York"
"32102","29.1359","-81.52544","Astor","FL","Florida","TRUE","","2371","14.7","12069","Lake","{""12069"": 61.11, ""12127"": 38.89}","Lake|Volusia","12069|12127","FALSE","FALSE","America/New_York"
"32110","29.44456","-81.36131","Bunnell","FL","Florida","TRUE","","10018","13.1","12035","Flagler","{""12035"": 100}","Flagler","12035","FALSE","FALSE","America/New_York"
"32112","29.42664","-81.55649","Crescent City","FL","Florida","TRUE","","8214","61.6","12107","Putnam","{""12107"": 100}","Putnam","12107","FALSE","FALSE","America/New_York"
"32113","29.39836","-82.08127","Citra","FL","Florida","TRUE","","5954","26.9","12083","Marion","{""12083"": 100}","Marion","12083","FALSE","FALSE","America/New_York"
"32114","29.19312","-81.04915","Daytona Beach","FL","Florida","TRUE","","37747","911.0","12127","Volusia","{""12127"": 100}","Volusia","12127","FALSE","FALSE","America/New_York"
"32117","29.23351","-81.06727","Daytona Beach","FL","Florida","TRUE","","30955","996.3","12127","Volusia","{""12127"": 100}","Volusia","12127","FALSE","FALSE","America/New_York"
"32118","29.21035","-81.00425","Daytona Beach","FL","Florida","TRUE","","18383","1673.8","12127","Volusia","{""12127"": 100}","Volusia","12127","FALSE","FALSE","America/New_York"
"32119","29.16001","-81.02707","Daytona Beach","FL","Florida","TRUE","","22348","1102.9","12127","Volusia","{""12127"": 100}","Volusia","12127","FALSE","FALSE","America/New_York"
"32124","29.15802","-81.15732","Daytona Beach","FL","Florida","TRUE","","11409","71.7","12127","Volusia","{""12127"": 100}","Volusia","12127","FALSE","FALSE","America/New_York"
"32127","29.10866","-80.97907","Port Orange","FL","Florida","TRUE","","29612","768.6","12127","Volusia","{""12127"": 100}","Volusia","12127","FALSE","FALSE","America/New_York"
"32128","29.09773","-81.07467","Port Orange","FL","Florida","TRUE","","22244","257.1","12127","Volusia","{""12127"": 100}","Volusia","12127","FALSE","FALSE","America/New_York"
"32129","29.13721","-81.02381","Port Orange","FL","Florida","TRUE","","23195","1190.9","12127","Volusia","{""12127"": 100}","Volusia","12127","FALSE","FALSE","America/New_York"
"32130","29.15704","-81.34501","De Leon Springs","FL","Florida","TRUE","","5620","22.9","12127","Volusia","{""12127"": 100}","Volusia","12127","FALSE","FALSE","America/New_York"
"32131","29.67803","-81.56785","East Palatka","FL","Florida","TRUE","","5078","54.8","12107","Putnam","{""12107"": 93.98, ""12109"": 6.02}","Putnam|St. Johns","12107|12109","FALSE","FALSE","America/New_York"
"32132","28.97731","-80.92345","Edgewater","FL","Florida","TRUE","","7868","432.4","12127","Volusia","{""12127"": 100}","Volusia","12127","FALSE","FALSE","America/New_York"
"32133","29.01061","-81.92036","Eastlake Weir","FL","Florida","TRUE","","483","177.0","12083","Marion","{""12083"": 100}","Marion","12083","FALSE","FALSE","America/New_York"
"32134","29.37177","-81.82562","Fort McCoy","FL","Florida","TRUE","","7442","10.7","12083","Marion","{""12083"": 79.09, ""12107"": 19.48, ""12069"": 1.43}","Marion|Putnam|Lake","12083|12107|12069","FALSE","FALSE","America/New_York"
"32136","29.45252","-81.14025","Flagler Beach","FL","Florida","TRUE","","8363","182.1","12035","Flagler","{""12035"": 90.25, ""12127"": 9.75}","Flagler|Volusia","12035|12127","FALSE","FALSE","America/New_York"
"32137","29.58057","-81.22455","Palm Coast","FL","Florida","TRUE","","48391","299.4","12035","Flagler","{""12035"": 100}","Flagler","12035","FALSE","FALSE","America/New_York"
"32139","29.37693","-81.61431","Georgetown","FL","Florida","TRUE","","981","30.0","12107","Putnam","{""12107"": 99.79, ""12127"": 0.21}","Putnam|Volusia","12107|12127","FALSE","FALSE","America/New_York"
"32140","29.76274","-81.86306","Florahome","FL","Florida","TRUE","","1479","17.1","12107","Putnam","{""12107"": 90.17, ""12019"": 9.83}","Putnam|Clay","12107|12019","FALSE","FALSE","America/New_York"
"32141","28.92322","-80.90196","Edgewater","FL","Florida","TRUE","","18726","306.7","12127","Volusia","{""12127"": 100}","Volusia","12127","FALSE","FALSE","America/New_York"
"32145","29.67899","-81.41973","Hastings","FL","Florida","TRUE","","5759","24.8","12109","St. Johns","{""12109"": 99.35, ""12107"": 0.65}","St. Johns|Putnam","12109|12107","FALSE","FALSE","America/New_York"
"32147","29.63157","-81.79577","Hollister","FL","Florida","TRUE","","1353","17.5","12107","Putnam","{""12107"": 100}","Putnam","12107","FALSE","FALSE","America/New_York"
"32148","29.60088","-81.88191","Interlachen","FL","Florida","TRUE","","12063","59.6","12107","Putnam","{""12107"": 100}","Putnam","12107","FALSE","FALSE","America/New_York"
"32157","29.46296","-81.58165","Lake Como","FL","Florida","TRUE","","639","98.2","12107","Putnam","{""12107"": 100}","Putnam","12107","FALSE","FALSE","America/New_York"
"32159","28.92456","-81.90528","Lady Lake","FL","Florida","TRUE","","32107","411.0","12069","Lake","{""12069"": 85.93, ""12119"": 14.07}","Lake|Sumter","12069|12119","FALSE","FALSE","America/New_York"
"32162","28.91629","-81.99374","The Villages","FL","Florida","TRUE","","55424","939.8","12119","Sumter","{""12119"": 84.95, ""12083"": 15.05}","Sumter|Marion","12119|12083","FALSE","FALSE","America/New_York"
"32163","28.81878","-81.98663","The Villages","FL","Florida","TRUE","","28549","583.3","12119","Sumter","{""12119"": 90.56, ""12069"": 9.44}","Sumter|Lake","12119|12069","FALSE","FALSE","America/New_York"
"32164","29.48316","-81.2174","Palm Coast","FL","Florida","TRUE","","56658","672.9","12035","Flagler","{""12035"": 100}","Flagler","12035","FALSE","FALSE","America/New_York"
"32168","28.98214","-81.03721","New Smyrna Beach","FL","Florida","TRUE","","31847","79.9","12127","Volusia","{""12127"": 100}","Volusia","12127","FALSE","FALSE","America/New_York"
"32169","28.97934","-80.87386","New Smyrna Beach","FL","Florida","TRUE","","10192","242.9","12127","Volusia","{""12127"": 100}","Volusia","12127","FALSE","FALSE","America/New_York"
"32174","29.28928","-81.16446","Ormond Beach","FL","Florida","TRUE","","54783","168.7","12127","Volusia","{""12127"": 71.82, ""12035"": 28.18}","Volusia|Flagler","12127|12035","FALSE","FALSE","America/New_York"
"32176","29.33216","-81.06327","Ormond Beach","FL","Florida","TRUE","","14841","1006.8","12127","Volusia","{""12127"": 100}","Volusia","12127","FALSE","FALSE","America/New_York"
"32177","29.69011","-81.70565","Palatka","FL","Florida","TRUE","","25645","43.7","12107","Putnam","{""12107"": 100}","Putnam","12107","FALSE","FALSE","America/New_York"
"32179","29.09631","-81.89686","Ocklawaha","FL","Florida","TRUE","","9318","47.9","12083","Marion","{""12083"": 100}","Marion","12083","FALSE","FALSE","America/New_York"
"32180","29.23437","-81.44521","Pierson","FL","Florida","TRUE","","4444","19.0","12127","Volusia","{""12127"": 88.09, ""12035"": 11.91}","Volusia|Flagler","12127|12035","FALSE","FALSE","America/New_York"
"32181","29.50658","-81.60126","Pomona Park","FL","Florida","TRUE","","2377","35.9","12107","Putnam","{""12107"": 100}","Putnam","12107","FALSE","FALSE","America/New_York"
"32182","29.50926","-81.94113","Orange Springs","FL","Florida","TRUE","","30","47.6","12083","Marion","{""12083"": 98.56, ""12107"": 1.44}","Marion|Putnam","12083|12107","FALSE","FALSE","America/New_York"
"32187","29.57827","-81.55392","San Mateo","FL","Florida","TRUE","","1191","19.9","12107","Putnam","{""12107"": 100}","Putnam","12107","FALSE","FALSE","America/New_York"
"32189","29.54991","-81.64819","Satsuma","FL","Florida","TRUE","","5593","73.8","12107","Putnam","{""12107"": 100}","Putnam","12107","FALSE","FALSE","America/New_York"
"32190","29.33289","-81.49056","Seville","FL","Florida","TRUE","","1488","15.5","12127","Volusia","{""12127"": 100}","Volusia","12127","FALSE","FALSE","America/New_York"
"32192","29.35005","-82.11109","Sparr","FL","Florida","TRUE","","35","31.5","12083","Marion","{""12083"": 100}","Marion","12083","FALSE","FALSE","America/New_York"
"32193","29.47605","-81.6647","Welaka","FL","Florida","TRUE","","1236","133.8","12107","Putnam","{""12107"": 100}","Putnam","12107","FALSE","FALSE","America/New_York"
"32195","28.9854","-81.89814","Weirsdale","FL","Florida","TRUE","","3091","48.9","12083","Marion","{""12083"": 87.29, ""12069"": 12.71}","Marion|Lake","12083|12069","FALSE","FALSE","America/New_York"
"32202","30.32505","-81.64786","Jacksonville","FL","Florida","TRUE","","6023","1173.3","12031","Duval","{""12031"": 100}","Duval","12031","FALSE","FALSE","America/New_York"
"32203","30.33702","-81.67129","Jacksonville","FL","Florida","TRUE","","0","0.0","12031","Duval","{""12031"": 100}","Duval","12031","FALSE","FALSE","America/New_York"
"32204","30.31636","-81.68095","Jacksonville","FL","Florida","TRUE","","9151","1315.4","12031","Duval","{""12031"": 100}","Duval","12031","FALSE","FALSE","America/New_York"
"32205","30.30275","-81.72257","Jacksonville","FL","Florida","TRUE","","29148","1454.5","12031","Duval","{""12031"": 100}","Duval","12031","FALSE","FALSE","America/New_York"
"32206","30.35069","-81.63865","Jacksonville","FL","Florida","TRUE","","17105","1059.5","12031","Duval","{""12031"": 100}","Duval","12031","FALSE","FALSE","America/New_York"
"32207","30.29","-81.64018","Jacksonville","FL","Florida","TRUE","","36998","1248.6","12031","Duval","{""12031"": 100}","Duval","12031","FALSE","FALSE","America/New_York"
"32208","30.39351","-81.68245","Jacksonville","FL","Florida","TRUE","","32699","1095.2","12031","Duval","{""12031"": 100}","Duval","12031","FALSE","FALSE","America/New_York"
"32209","30.36141","-81.69573","Jacksonville","FL","Florida","TRUE","","34657","1437.7","12031","Duval","{""12031"": 100}","Duval","12031","FALSE","FALSE","America/New_York"
"32210","30.26491","-81.74746","Jacksonville","FL","Florida","TRUE","","65729","1159.4","12031","Duval","{""12031"": 100}","Duval","12031","FALSE","FALSE","America/New_York"
"32211","30.33276","-81.58428","Jacksonville","FL","Florida","TRUE","","36762","1732.4","12031","Duval","{""12031"": 100}","Duval","12031","FALSE","FALSE","America/New_York"
"32212","30.21916","-81.67869","Jacksonville","FL","Florida","TRUE","","1939","146.4","12031","Duval","{""12031"": 100}","Duval","12031","FALSE","FALSE","America/New_York"
"32216","30.27891","-81.58305","Jacksonville","FL","Florida","TRUE","","42298","1288.5","12031","Duval","{""12031"": 100}","Duval","12031","FALSE","FALSE","America/New_York"
"32217","30.2394","-81.62722","Jacksonville","FL","Florida","TRUE","","20221","1452.4","12031","Duval","{""12031"": 100}","Duval","12031","FALSE","FALSE","America/New_York"
"32218","30.48673","-81.66959","Jacksonville","FL","Florida","TRUE","","72905","291.2","12031","Duval","{""12031"": 100}","Duval","12031","FALSE","FALSE","America/New_York"
"32219","30.41815","-81.81367","Jacksonville","FL","Florida","TRUE","","14302","77.3","12031","Duval","{""12031"": 100}","Duval","12031","FALSE","FALSE","America/New_York"
"32220","30.33693","-81.85335","Jacksonville","FL","Florida","TRUE","","12298","123.1","12031","Duval","{""12031"": 100}","Duval","12031","FALSE","FALSE","America/New_York"
"32221","30.26043","-81.86764","Jacksonville","FL","Florida","TRUE","","32833","267.1","12031","Duval","{""12031"": 100}","Duval","12031","FALSE","FALSE","America/New_York"
"32222","30.21651","-81.8293","Jacksonville","FL","Florida","TRUE","","18258","618.7","12031","Duval","{""12031"": 100}","Duval","12031","FALSE","FALSE","America/New_York"
"32223","30.1549","-81.64821","Jacksonville","FL","Florida","TRUE","","26160","878.1","12031","Duval","{""12031"": 100}","Duval","12031","FALSE","FALSE","America/New_York"
"32224","30.26815","-81.4642","Jacksonville","FL","Florida","TRUE","","42092","779.1","12031","Duval","{""12031"": 91.71, ""12109"": 8.29}","Duval|St. Johns","12031|12109","FALSE","FALSE","America/New_York"
"32225","30.35768","-81.50592","Jacksonville","FL","Florida","TRUE","","55905","820.5","12031","Duval","{""12031"": 100}","Duval","12031","FALSE","FALSE","America/New_York"
"32226","30.46444","-81.50999","Jacksonville","FL","Florida","TRUE","","21256","95.8","12031","Duval","{""12031"": 100}","Duval","12031","FALSE","FALSE","America/New_York"
"32227","30.38792","-81.40571","Jacksonville","FL","Florida","TRUE","","3207","1120.1","12031","Duval","{""12031"": 100}","Duval","12031","FALSE","FALSE","America/New_York"
"32228","30.39158","-81.40022","Jacksonville","FL","Florida","TRUE","","222","662.3","12031","Duval","{""12031"": 100}","Duval","12031","FALSE","FALSE","America/New_York"
"32233","30.35943","-81.42098","Atlantic Beach","FL","Florida","TRUE","","24633","932.1","12031","Duval","{""12031"": 100}","Duval","12031","FALSE","FALSE","America/New_York"
"32234","30.20784","-82.01096","Jacksonville","FL","Florida","TRUE","","9678","24.6","12031","Duval","{""12031"": 45.8, ""12019"": 28.87, ""12003"": 20.97, ""12089"": 4.36}","Duval|Clay|Baker|Nassau","12031|12019|12003|12089","FALSE","FALSE","America/New_York"
"32244","30.2171","-81.75384","Jacksonville","FL","Florida","TRUE","","63592","1041.6","12031","Duval","{""12031"": 100}","Duval","12031","FALSE","FALSE","America/New_York"
"32246","30.29422","-81.51782","Jacksonville","FL","Florida","TRUE","","62562","1264.7","12031","Duval","{""12031"": 100}","Duval","12031","FALSE","FALSE","America/New_York"
"32250","30.27846","-81.41035","Jacksonville Beach","FL","Florida","TRUE","","29072","1253.4","12031","Duval","{""12031"": 100}","Duval","12031","FALSE","FALSE","America/New_York"
"32254","30.34164","-81.73549","Jacksonville","FL","Florida","TRUE","","13927","433.6","12031","Duval","{""12031"": 100}","Duval","12031","FALSE","FALSE","America/New_York"
"32256","30.1929","-81.50309","Jacksonville","FL","Florida","TRUE","","58192","366.1","12031","Duval","{""12031"": 100}","Duval","12031","FALSE","FALSE","America/New_York"
"32257","30.19515","-81.6123","Jacksonville","FL","Florida","TRUE","","42904","1352.0","12031","Duval","{""12031"": 100}","Duval","12031","FALSE","FALSE","America/New_York"
"32258","30.13874","-81.54941","Jacksonville","FL","Florida","TRUE","","40408","875.6","12031","Duval","{""12031"": 100}","Duval","12031","FALSE","FALSE","America/New_York"
"32259","30.07109","-81.6029","Saint Johns","FL","Florida","TRUE","","75016","512.2","12109","St. Johns","{""12109"": 98.86, ""12031"": 1.14}","St. Johns|Duval","12109|12031","FALSE","FALSE","America/New_York"
"32266","30.31648","-81.41177","Neptune Beach","FL","Florida","TRUE","","7168","1184.2","12031","Duval","{""12031"": 100}","Duval","12031","FALSE","FALSE","America/New_York"
"32277","30.3728","-81.59465","Jacksonville","FL","Florida","TRUE","","36338","1959.9","12031","Duval","{""12031"": 100}","Duval","12031","FALSE","FALSE","America/New_York"
"32301","30.42701","-84.25799","Tallahassee","FL","Florida","TRUE","","32017","1211.5","12073","Leon","{""12073"": 100}","Leon","12073","FALSE","FALSE","America/New_York"
"32303","30.51237","-84.34386","Tallahassee","FL","Florida","TRUE","","49785","552.0","12073","Leon","{""12073"": 100}","Leon","12073","FALSE","FALSE","America/New_York"
"32304","30.45346","-84.35314","Tallahassee","FL","Florida","TRUE","","51673","1314.7","12073","Leon","{""12073"": 100}","Leon","12073","FALSE","FALSE","America/New_York"
"32305","30.3337","-84.26977","Tallahassee","FL","Florida","TRUE","","19384","78.0","12073","Leon","{""12073"": 100}","Leon","12073","FALSE","FALSE","America/New_York"
"32308","30.4781","-84.21968","Tallahassee","FL","Florida","TRUE","","24406","596.1","12073","Leon","{""12073"": 100}","Leon","12073","FALSE","FALSE","America/New_York"
"32309","30.57174","-84.10128","Tallahassee","FL","Florida","TRUE","","33544","106.2","12073","Leon","{""12073"": 100}","Leon","12073","FALSE","FALSE","America/New_York"
"32310","30.39924","-84.50694","Tallahassee","FL","Florida","TRUE","","14888","62.6","12073","Leon","{""12073"": 100}","Leon","12073","FALSE","FALSE","America/New_York"
"32311","30.39647","-84.16843","Tallahassee","FL","Florida","TRUE","","21905","149.7","12073","Leon","{""12073"": 100}","Leon","12073","FALSE","FALSE","America/New_York"
"32312","30.60421","-84.23996","Tallahassee","FL","Florida","TRUE","","32216","133.2","12073","Leon","{""12073"": 100}","Leon","12073","FALSE","FALSE","America/New_York"
"32317","30.46746","-84.11442","Tallahassee","FL","Florida","TRUE","","14654","159.2","12073","Leon","{""12073"": 100}","Leon","12073","FALSE","FALSE","America/New_York"
"32320","29.74232","-85.06938","Apalachicola","FL","Florida","TRUE","","3792","45.8","12037","Franklin","{""12037"": 100}","Franklin","12037","FALSE","FALSE","America/New_York"
"32321","30.26196","-84.9891","Bristol","FL","Florida","TRUE","","5531","5.7","12077","Liberty","{""12077"": 97.72, ""12037"": 2.28}","Liberty|Franklin","12077|12037","FALSE","FALSE","America/New_York"
"32322","29.89948","-84.62327","Carrabelle","FL","Florida","TRUE","","3678","18.8","12037","Franklin","{""12037"": 100}","Franklin","12037","FALSE","FALSE","America/New_York"
"32323","29.89185","-84.6122","Lanark Village","FL","Florida","TRUE","","90","4.7","12037","Franklin","{""12037"": 100}","Franklin","12037","FALSE","FALSE","America/New_York"
"32324","30.65635","-84.79126","Chattahoochee","FL","Florida","TRUE","","4783","27.4","12039","Gadsden","{""12039"": 100}","Gadsden","12039","FALSE","FALSE","America/New_York"
"32327","30.18705","-84.30472","Crawfordville","FL","Florida","TRUE","","31445","51.5","12129","Wakulla","{""12129"": 100}","Wakulla","12129","FALSE","FALSE","America/New_York"
"32328","29.8463","-84.90991","Eastpoint","FL","Florida","TRUE","","4409","19.8","12037","Franklin","{""12037"": 100}","Franklin","12037","FALSE","FALSE","America/New_York"
"32330","30.57859","-84.74799","Greensboro","FL","Florida","TRUE","","1045","112.1","12039","Gadsden","{""12039"": 100}","Gadsden","12039","FALSE","FALSE","America/New_York"
"32331","30.45851","-83.6294","Greenville","FL","Florida","TRUE","","4585","5.2","12079","Madison","{""12079"": 73.43, ""12123"": 13.77, ""12065"": 12.8}","Madison|Taylor|Jefferson","12079|12123|12065","FALSE","FALSE","America/New_York"
"32332","30.61168","-84.6657","Gretna","FL","Florida","TRUE","","1293","142.8","12039","Gadsden","{""12039"": 100}","Gadsden","12039","FALSE","FALSE","America/New_York"
"32333","30.60677","-84.41249","Havana","FL","Florida","TRUE","","11449","41.9","12039","Gadsden","{""12039"": 100}","Gadsden","12039","FALSE","FALSE","America/New_York"
"32334","30.2612","-84.75835","Hosford","FL","Florida","TRUE","","2012","3.5","12077","Liberty","{""12077"": 100}","Liberty","12077","FALSE","FALSE","America/New_York"
"32336","30.26371","-83.86319","Lamont","FL","Florida","TRUE","","1414","2.4","12123","Taylor","{""12123"": 47.44, ""12065"": 40.29, ""12079"": 12.27}","Taylor|Jefferson|Madison","12123|12065|12079","FALSE","FALSE","America/New_York"
"32337","30.48307","-84.02104","Lloyd","FL","Florida","TRUE","","81","206.5","12065","Jefferson","{""12065"": 100}","Jefferson","12065","FALSE","FALSE","America/New_York"
"32340","30.45651","-83.42667","Madison","FL","Florida","TRUE","","10302","19.1","12079","Madison","{""12079"": 100}","Madison","12079","FALSE","FALSE","America/New_York"
"32343","30.48515","-84.47652","Midway","FL","Florida","TRUE","","3640","52.5","12039","Gadsden","{""12039"": 100}","Gadsden","12039","FALSE","FALSE","America/New_York"
"32344","30.44645","-83.91902","Monticello","FL","Florida","TRUE","","13113","11.4","12065","Jefferson","{""12065"": 100}","Jefferson","12065","FALSE","FALSE","America/New_York"
"32346","29.97919","-84.38387","Panacea","FL","Florida","TRUE","","2356","32.0","12129","Wakulla","{""12129"": 60.54, ""12037"": 39.46}","Wakulla|Franklin","12129|12037","FALSE","FALSE","America/New_York"
"32347","30.14416","-83.64268","Perry","FL","Florida","TRUE","","7530","21.1","12123","Taylor","{""12123"": 100}","Taylor","12123","FALSE","FALSE","America/New_York"
"32348","29.94808","-83.56762","Perry","FL","Florida","TRUE","","12201","14.6","12123","Taylor","{""12123"": 100}","Taylor","12123","FALSE","FALSE","America/New_York"
